,Time,Metric
0.1,7.294049263000488,0.5708699750027315
0.2,15.398857593536377,0.6333247225065233
0.3,25.114567279815674,0.6779401122942705
0.4,35.88973593711853,0.7127081236792117
0.5,46.06753730773926,0.7391264838129228
0.6,54.99457502365112,0.7608113174251901
0.7,65.58195519447327,0.778178303797979
0.8,77.2806191444397,0.793054963004852
0.9,91.00372219085693,0.8058585834644625
1.0,100.75370645523071,0.817180618260116
