,Time,Metric
0.1,78.02814388275146,0.8051646144521695
0.2,135.40745401382446,0.8028645235052145
0.3,183.21883511543274,0.8093192336683939
0.4,255.66787600517273,0.8015940596910148
0.5,279.17373967170715,0.7986014847889866
0.6,345.42775678634644,0.8016247153204518
0.7,441.09457516670227,0.802847274899786
0.8,452.7518513202667,0.802190069479265
0.9,495.7028157711029,0.8008646971831581
1.0,459.84275221824646,0.8009241539955444
